userId,userName,comment,star
0,匿名用户,菜品一级棒，服务一流，非常满意的美食体验。,40
112174478,lcy13799394338,雍和会一直都很好。海鲜新鲜，菜品精致，环境好！如果价位再温和些更好！,40
0,匿名用户,实惠，上菜速度快，服务态度好，满意满意～～,40
5775676,ESHINE1313,垃圾垃圾垃圾一般般……………。,20
0,匿名用户,菜品不错，海鲜新鲜，环境很好，服务周到,40
0,匿名用户,海鲜很新鲜，套餐价格还能接受！,40
64262565,唐思颖要开心,小桥流水……菜品养生又好吃，又很有创意，上菜节奏和顺序都很好,40
29475943,LCHY0801,已经购买好几张了，都是带朋友去的，味道不错，也很实惠。,50
29475943,LCHY0801,已经购买好几张了，都是带朋友去的，味道不错，也很实惠。,50
26612502,pxhpxh2011,团了4人餐，吃得饱饱的，环境不错，海鲜新鲜，就是最后甜点没有了，留点遗憾。,50
25423809,匯豐金,"环境很好，服务也不错，最主要的是东西很美味,推荐",40
0,匿名用户,各方面都很满意，还会继续观顾的,40
41686529,DpT874279899,味道一如既往的喜欢，包厢很好，还会再去,30
88678020,MlU518665632,停车不方便，爆满没有位置，等了很久在院子里好冷，东西普通，就是名声响。,20
0,匿名用户,环境好，价格适中，海鲜很好，总体评价不错！,50
51389649,vaslin_z,满意 东西多吃不完 三个人  很新鲜 推荐推荐,30
14568547,月光仙女1967,满意，就是经常打电话订位子都订不到，有明明有位子却说没有位子了，感觉歧视团购的,30
39891202,GaO13280169567,河边就餐，小桥流水，绝棒。。。,50
176358378,lyC515322691,我们在雍和会过生日，环境非常好，菜很合口味，而且服务态度超好，给我们送了寿面等4样好吃的东西，真是惊喜连连，超值享受，全家人都非常满意，老有面子了！,50
81051498,跑跑宁,很不错，就是8人餐份量有点少，但总体来说还不错,50
252106522,林建敏673,菜品不错，量足两个人吃到撑，环境好,30
39109863,yayuezheng,位置很好找，停车方便， 菜品很精美， 上菜速度很快，东西很新鲜，吃到最后非常舍不得那锅汤，两个人吃到不想动了，环境很好，贵是很贵，但是非常值得，车停临时停车场可以在服务台领取，有出来才知道还能代客泊车，服务一流的，无数个赞……,40
105234107,zDL15009026,口味，菜量不错，服务一般，环境不行，吃得汗流浃背，空调没什么效果。,30
34369588,爱购者1号,我不知道吃了什么--吃的东西有一大部分不知道到底是什么东西。后面的甜点确实吃饱了，可惜一些其他东西没吃多少,30
225599880,eUP350779162,品味尚可，谈不上好吃。服务贴心，环境一流,30
82557097,PzH562373618,来了好几次了，今天非常不满意。菜的质量下降很多，生鱼片明显不新鲜，是前一天剩的吧？敢发誓不是解过冻的？不要糊弄上帝。不要为了点小利砸自己的招牌。女服务员服务态度不是一般的差，总之，这么下去迟早关门。差！,10
208748762,Uth740801788,环境好，菜品好，服务好，值得去,50
0,匿名用户,口味不错，分量足，服务也很好。,30
54247886,流泪的眼镜,态度很好，服务不错，味道也很好，比较满意,40
297709201,MOW223083128,食材服务都很好，就是屋顶有点漏水。,40
0,匿名用户,好吃，环境好，就是服务现在感觉没以前好了。,40
56415076,owA130765866,很好，强烈推荐大家来团，高大尚,30
100483054,ZhE400904685,口味不错适合3人吃吧。四人不够吃。嘿嘿，服务员素质有待提高。进去到出来一直在打闹。吃了1个小时看见服务员摔了两次盘子。一次锅！也是醉了,40
0,匿名用户,锅底不错，生鱼片也很好，还有国宴油条，稍微有点贵，偶尔会去,40
24773673,黑莓207,菜品造型不错，海鲜很新鲜，就是汤底清汤有点遗憾,40
49676983,幻梦紫铃,吃的好飽，菜品很多，哈根达斯免费吃。。。,40
71220014,ZzR667446256,喜欢他们的环境，服务也好。菜品不错，物超所值,40
5001426,美洋羊,"团了N回.吃了N回,过一段时间就要吃一回的……",50
37423891,lzd576059654,还可以东西，没有怎么变，建议去，环境不错,40
210284338,shenyin5,环境好，食材新鲜，服务也好！赞！,40
268814133,ISY980385542,一句话 实在好 服务好 环境好 菜品好海鲜新鲜 尤其调味酱最值得推荐,50
4401129,云淡风情lxy,环境不错，服务也不错，赞一个吧,30
181725109,tom3353,海鲜很新鲜，环境不错，服务可以，客人很多，团购性价比高，家庭和朋友相聚的理想之地，推荐！,40
0,匿名用户,口感好，服务周到，环境硬件设施好,50
46775284,卢滨326,环境极好，份量足够，服务一流，地理位置好，会经常请朋友去吃。,50
67630187,RZm503984585,8人餐还不如六人的。居然不够吃。boss说不好,30
0,匿名用户,生意太好，提前两天定四人桌只安排到走廊，好在不太冷，菜品较精致,40
55277892,nplbh2,还可以          好评吧,50
0,匿名用户,不错，味道很好，服务很周到，态度非常好。环境也不错！,50
0,匿名用户,老姐推荐的，她去吃时带上女儿，回来后女儿强烈要求再去吃，性价比高。,50
0,匿名用户,味道好，服务好，姿色号，上菜速度快,50
30008585,萢萢仔,量足。吃很饱！四人餐 三个人吃 快撑死了哈哈,40
94749437,Wkp450469151,第一次给差评，团购居然安排在很差的位置，在角落里，看到一只苍蝇飞来飞去，而且太阳好大也没有窗帘布，那么晒，实在没法吃后来安排在通道上，看到后来的客人都上菜了，我们还没有，叫了才上，请朋友去吃，吃的不舒服了，4人吃4百多也不便宜呀，上次去湖东路的雍和会吃自助也是差位置，以后再也不会去雍和会了。,10
47936652,duqi520,还不错吧。菜够吃。就是人太多。,30
51173386,十指苍苍,服务周到，晚上坐安泰河旁边很有feel啊！感觉菜也不多，但是两个人还吃不完,40
36226138,fengcuiqin2000,食材新鲜，量份足够，只是团购区座位太差，环境与雍和会品牌太不相称,50
14568547,月光仙女1967,很好，经常会去，但经常都木有位子，特别说是团购的就没有位子了？,30
0,匿名用户,很不错，份量足，环境好，服务也不错,40
162113324,hWk876477221,团购非常实惠...记得要提前预约，不然没有好位置喔,50
71220014,ZzR667446256,物超所值，真的很好。最爱吃第一道萝卜饼。,40
31183595,zhuojuan8089,2人套餐吃了好多次，环境没说的，秋天的气息让让环境加分了，这次团的是4人的，特别强调的是国宴油条，点100个赞，希望以后2人套餐也能有！哈根达斯感觉在走下坡路，服务没说的，从停车到上菜，全程感觉五星级服务的感觉，特别表扬谭先江先生！,50
0,匿名用户,位置很好找，因有预约，直接就有位子了，上菜速度也快，妈妈很满意,50
195092101,sHq962411870,中午去的，可以享受包厢和冰激凌，点个赞,40
6246582,littleguppy,量很足，但是牛羊肉没有以前的好了，希望保持品质,40
34093318,摩羯云里的猪,服务很不错，味道也很好呢，下次还会才去的,50
0,匿名用户,老客户了，品质一直没变！新鲜！靠河位置很棒！只是晚餐为嘛没哈根达斯还要加40元！这点不太合理,50
31594000,范锦丽,好好好！服务态度好！菜品好！环境好,50
60696489,源满旺,海鲜正宗，味道不错，环境优雅。,40
0,匿名用户,总体还不错，态度也好。不错不错。,30
5809614,dewzl,没有以前好了，感觉海鲜品种和新鲜都不如以前,40
245193593,cOx427793919,还可以吧。……………………………,30
7340666,renyu公主,味道不错～～～雍和会的味道都不错,30
22358618,ylmaaa,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,50
34115188,小佛子,服务态度很好 菜品也很好 鲜。好看  就是量少了些 不大够吃#风生水起捞鱼生# #三文鱼# #哈根达斯# #海鲜姿造# #刺身#,40
0,匿名用户,环境真的是太赞了，服务态度也是没得说。食材很新鲜，味道真是棒棒嗒，气氛也非常的好，上菜速度挺快的，就是四个人吃有点不够饱，还是很值得品尝的，适合朋友聚会，也适合情侣约会，真的是赞不绝口，还要继续去吃。,50
71220014,ZzR667446256,喜欢他们的环境，服务。最爱吃萝卜饼。,40
32705423,L319890113,座的旁边是个鱼池，估计不经常换水味道很重其他都还好,30
112704673,klw0919,团购还要加钱   哎  真是醉了,30
430506,沙漠巴黎,菜品很好，服务一流，环境更是一流。下回还会来,50
0,匿名用户,海鲜口感好，服务好，总体还算满意。,40
60165985,辣错锅喔,预约只剩下了河边的位置不过也不错，清爽舒适……主菜华而不实，味道和口感都一般，最荒唐的是主食竟然最后才上,50
0,匿名用户,总体吃得很好，菜品一如既往的新鲜！但在大厅里，有一桌大叫大嚷，吵得要命！,50
127413257,XUS315727587,服务态度非常好，海鲜新鲜，包厢环境非常好，非常适合家庭聚餐,50
33884941,蓝胖子被人抓走了,撑死了！！！！！！！！！！！！,30
257264292,Xgk951580809,环境不错，服务员很热情，值得再来！,50
59842054,kjplay,第三次光顾，食材的刀工越来越好，基本透明了。感觉似乎份量与刀工反差变大了。晚上多了每人十元位置费，少了哈根达斯。环境一如既往不错。,30
40028931,Jeffery_zYJz,很不错哦。态度好！分量足！还有下次。,50
118631024,ZXZ392902472,原先是冲着哈根达斯，无限量供应去的，去了之后发现所有服务员态度超级好!上每道菜不仅告知我们，还建议我们如何吃法!上菜速度快，服务及时，菜量足。我们团的4个人的餐，一个个吃到撑。强烈建议大家去吃哦!提醒大家要提前预约哦!#哈根达斯# #特色拉皮# #雪龙单层肥牛# #铁棍山药# #七彩面# #羊肉#,50
7091034,tiramisu2005,这个套餐吃不饱，也不好吃，还是要自助,40
91897595,hahihowang,菜大不如从前，尤其是用美团，从坐位到菜品，大打折扣，严重收歧视,20
207388510,ueY762329852,东西很新鲜，上菜速度也很快，服务态度很好。每盘菜都有介绍，中途还有现场音乐演出。就是很早订的位置，安排在角落，位置不好。,40
36226138,fengcuiqin2000,一如既往的赞！朋友们吃得很尽兴！,50
37442991,liuadele001,东西很好吃，海鲜很赞，萝卜丝饼特好吃。环境很好，可惜因为团购的，安排的位置不是靠安泰河边上，而是在穿堂，比较遗憾。,50
119124462,qq181458833,以前从来不去评价，不知道浪费多少积分，自从某团积分可以抵现金的时候，才知道积分的重要。后来我就把这段话复制了，走到哪，复制到哪，即能赚积分，还非常省事，特别是不用认真的评论了，又健康快乐么么哒。感觉还不错！,40
37884552,may_song2008,吃了好多次，明显感觉量不如以前,40
5265684,张丰76,海鲜很新鲜，造型很别致，就餐环境也很好#风生水起捞鱼生##海鲜姿造##七彩面##生猛海鲜姿造#,40
0,匿名用户,团购实在合算，分量很足，都吃不完。,50
135438357,哈喽凯蒂v,服务态度挺好的，但是量不是很多。不过两个人吃的很饱,40
70452018,小甜甜12345678,环境很好，食物新鲜，两人餐吃得很饱。,40
0,匿名用户,好！！还会再团雍和会的服务一直都很棒！！,40
56024862,Zdd659369000,很好第二次消费，下次请客还去，停车也方便有人泊车。,50
205970805,yqv21163574,东西很新鲜，量足以后还会再去的。,40
3896250,dabizi520,不错！量足。就是位置差了点！希望不要其实团购客人,30
14786590,Dikifairy,满意～品质如一，就是团购的限制不要那么多就好了,30
0,匿名用户,不错吃的非常饱，服务也很好。下次还会再去！,50
0,匿名用户,海鲜新鲜，吃起来过瘾。坐在外面，一点都不冷，还有萨克斯欣赏，美食美景,50
92316469,huang55727556,环境优美，服务良好，菜品一流。强烈推荐！,50
68489022,RvY307232798,服务一般生意忙可以理解。。。。,30
95880144,池宗烨,好，很好，非常好，觉对天天去雍和会吃饭，赞,50
0,匿名用户,不错，那天吃饭灯有点刺眼，好来调好了，环境还行了，菜还行，服务不错,30
19275333,xqV663196454,老顾客了还是一如既往地老味道哦……,50
51183581,IPl17736556,环境卫生，食材新鲜，美好的回忆。,40
7466858,小尿瓶,环境好，服务周到，东西好吃，非常棒！！！！,50
72289025,lxb853,实惠，美味，服务好，值得推荐。,40
7321115,wxr8770,环境很好，坐在室外桥边，风景独佳。服务员态度热情周到，菜品也很不错。,40
59107608,有钱人CSR,还不错吧，环境还可以，啊啊啊啊啊,50
0,匿名用户,1699的套餐，晚餐帮忙安排了包厢，包厢太小了，桌子也小，影响了上菜摆盘，带了四瓶白酒，开瓶费被收400，到结账时又收两百多的服务费，这有些不合理。,20
4374291,Amyljm,套餐还不错，只是额外叫的现榨饮料太贵了，一扎一百多,30
0,匿名用户,口味好菜色丰富环境优美服务周到,30
5997812,ivy_2008,帮朋友买的，雍和会算是福州海鲜姿造的良心商家，海鲜新鲜，价格合理，已经吃过很多次！,40
0,匿名用户,套餐很优惠，服务也很好。不过套餐品质和内容量不如过去了，希望雍和会可以保持一贯的品质,30
34163221,奶昔520,整体来说不错，听说生日还送了太平面，送了一碗海蜇皮，挺贴心的。,30
185759481,OXw735128095,环境非常好，菜品很丰富，六个人完全吃不完，我们和朋友都很喜欢，下次再见,30
229423543,RaC753374923,很好，四人歺三个人吃没吃完。下会还会去,50
59911472,ygh359134855,慕名而来的，雍和会果然不错。环境非常，服务态度也很好。,50
0,匿名用户,要打电话预约，预约也要排队，还好那天户外不是很冷。,40
0,匿名用户,#双层肥牛# #风生水起鱼生姿造# #五色面# #两个人的套餐# 量很足，两个人都吃不完，不错的,30
0,匿名用户,菜品一般，口味一般，服务一般啦,20
278914683,kMS871854066,不错，环境、上莱速度贴心、莱品新鲜，会再来。,40
85324295,柠檬糖果布丁,比较贵，不过吃的人还是很多。。。,20
45522235,fh13smill,服务非常好 还有萨克斯表演 就在我们旁边 位置挑的实在好！,40
0,匿名用户,去了两次，挺好的，下次招待朋友还会过去,40
0,匿名用户,味道不错~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,40
24413590,光明的小孩,和女朋友去的，但是那天人太多，等非常久，我胆小不敢做。,20
56023598,Aqe450180932,很满意，每次去菜品都有更新，偶尔小资一下最佳选择。,40
66989912,CkV578245928,用餐的所有人都很满意，还会再去。,50
253814669,mayikwg,我们是十一点准时到位的，应该是中午的第一桌客人。服务员小弟热情、礼貌，先点个赞～上菜速度很快，菜品分量也适中，我本人最满意的是这边的菜品搭配合理，色泽鲜艳，绿色健康，宛如在品尝的是艺术品…团餐的话希望能够有更多的海鲜让大众享受到～#生猛海鲜姿造# #凉皮#,40
154286409,黑白言语叙说不了,很好很满意。。。。。。。。。。。。,40
31588396,lafeier549,五个大人带宝宝，其中一个大人不给力啊，打包了主食和素菜。今天补过昨天生日，朋友烤了蛋糕，餐厅送了生日套餐^_^非常感谢~,50
0,匿名用户,不错不错不错不错不错不错不错不错不错,50
56024862,Zdd659369000,很不错一个聚会的地方，下次还会来,40
21171865,inzaghi520sea,服务很好，菜品不错，海鲜很新鲜。环境很好，可惜没选择靠河边的位置。价位适中，会再次选择！,40
0,匿名用户,服务不是很热情，叫了几次才有服务员答应，不知道是不是因为美团用券，刺身感觉不是很新鲜，其他还可以,30
136324833,yDK909871157,带家人去  不错  很开心 下次还会来,40
153868625,美丽天使8714,位于三坊七巷光禄坊 非常舒适的一家场所 青花瓷餐具超喜欢  刺身食材都很新鲜 量也很多 吃到最后 七彩面都没碰 服务员还提醒我们有哈根达斯冰淇淋的自助 哈哈 牛羊肉 的味，个人觉得比其它地方的好，还有小弟帮停车,40
0,匿名用户,很不错，好吃，一直很喜欢，品种也多，团购很实惠,50
56437168,hzr53253575,没有以前好了 菜有点少 不是很新鲜,30
76911425,bravefeel,服务周到，菜品品种多且新鲜，好地方,40
0,匿名用户,去了几次还是很不错哦，只是这次请朋友们吃放预定迟了，没有定到好点的位置有点遗憾,40
205569585,EoI148558207,服务一流，环境一流，菜品一流。就是上菜偏慢了一些,40
38451755,吴胜兵257,第一次来，环境好，服务到位，很满意，推荐,40
35051355,米斯特南,超级棒，超级棒，超级棒！重要事情说三遍！强烈推荐这家海鲜姿造~环境好，菜品棒，服务也到位~海鲜端上来绝对对得起“姿造”两个字~而且地段也好，位于福州市著名景点“三坊七巷”，约上三五好友，找个空暇时间，一起边玩边吃吧！,50
71514240,GZL1173,真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流,50
71514240,GZL1173,真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流，真的很好，每次4人都吃撑了，菜肉海鲜品质一流,50
51266943,IQB975325269,视觉不错，8人的量感觉不够，虽然是团购，服务不错！那个小帅哥给点赞。只是量多点会更棒！,30
39656372,dysis0331,团了好几次了…确实不错…团购便宜很多,50
0,匿名用户,不错，两个人吃得很撑，东西也新鲜,30
42007075,星400,味道不错，就是提前一天约，只能坐过道喝西北风，一餐下来开始流鼻涕了。,30
3745906,PENG豆豆,食材都非常新鲜！服务也很到位！,40
47846723,qoy409165094,菜品很赞，很超值，就是环境吵一点，毕竟这么大的店,40
287556553,WRc453366179,我们的座位在河边，环境非常好！服务也一流，菜品很新鲜。唯一的不足就是旁边不断有游人经过，不断的指点我们的菜。,40
29649264,y7starz,服务真的很好，没话说。上菜速度也很快，特别喜欢的是这里的环境，不吵。有无限量哈根达斯去了几次了，这次是请家里的亲戚吃饭，他们特别满意，菜一上桌就拍照拍小视频发微信，离我家里也很近，反正就是很方便很好，值得去的。,50
76090671,sq1678,环境好，靠近三坊七巷，顺便参观,30
127413257,XUS315727587,服务态度很好，食物精致，摆设很好看，海鲜非常好吃,40
25420593,无莫名,感觉还是不错的！！！！！！！好,50
90710800,ouk955854104,菜还可以，去了好多次，还会去的！,30
40353608,LjtLxr我的爱,带老妈和弟弟来吃的，她（他）们都很满意，还会再来。,40
2464947,深呼吸宝宝,"环境非常OK ,服务也很周到，菜品也满新鲜的，就是价格贵了一些，希望能够听听我们的意见。",30
275240418,乌鸦笑我黑2016,菜还不错，服务态度也很好，就是太迟定位置了，只给了个走廊的位置，人走来走去的，感觉挺尴尬的。,30
73223608,哪边,公司的人一起去聚餐，环境很好，菜品也不错，味道很棒了。,50
39472470,紫水晶爱狮子,满意，和朋友小聚是个很好的去处，环景优雅，海鲜精致。要是量再多些就更赞了！,30
0,匿名用户,鱼生很新鲜很好吃！二人餐份量对女孩儿来讲很足够了。如果服务员的表情更亲切些就更好了。#三文鱼刺身##风生水起捞鱼生##铁棍山药##田园时蔬拼##海味清汤锅##水果姿造##特色拉皮#,50
34065454,lin1388,高大上的餐厅，海鲜品种也多，不过团购的服务降低了,30
46015926,Nlg990240695,环境好，服务也不错，期待有更多团购套餐可选,40
5244408,linyufang66,菜不错，环境很好，服务也不错。,30
175584531,XTS809539483,第一次来这，味道不错，环境也好，挺好的，,30
0,匿名用户,菜品佳，口味好，服务一流，环境典雅,40
39595772,zhiyuan005,限制很多，好位置不给坐，只让坐在走廊，太low了,40
59911472,ygh359134855,一个字，菜品做的好漂亮，希望各地都有！,50
0,匿名用户,总体不错，要是能在人性化服务上进一步增强，肯定会更吸引人,30
0,匿名用户,非常好哦，东西非常新鲜，而且分量足四人餐吃到撑。,40
18017044,fire19,"一如既往的好,以后还会去的,推荐大家",50
168375255,Vzn801566861,还是那么好吃，海鲜新鲜，三个女生吃的很饱,40
26395106,茉莉花的叶子,服务员很亲切，环境也很好，海鲜很新鲜，不错！,40
285853,提拉啊啊,性价比很高的一家店，虽是团购，但品质始终有保证，希望下次能推出3人的团购餐。,40
0,匿名用户,非常火的一家店 临时决定要吃还订不到位子 海鲜都很赞 只是量很少 服务态度很不错 会再去！,40
34283181,cherryhjq,份量十足，老公都说很实在，东西又很新鲜,50
10035693,ftlinyi,有一个小包厢，一边门可通往安泰河，环境很好，吃得也很好，很饱，就是最后忘了要冰淇淋。,30
50918720,cFF596562159,服务态度很好，令人宾至如归，菜品一如既往，品质没有下降，感觉很好，下次还会再去。,40
0,匿名用户,帮朋友团的，他去了说还不错。。。,40
44586349,mKU155934548,把我吃傻了，量足，食材新鲜，值得去,40
22661202,林猛水,冷死了 歧视团购的 只能在外面吃 里面明明有位置 太恶心了 冷到掉渣！！！！,10
67021373,crysm_momo,不错，高大上，非双休日，风和日丽，小桥流水，枕河而坐，食材新鲜，很好，好好犒劳自己的#哈根达斯##羊肉##三文鱼刺身##海鲜姿造#第一选择！,50
0,匿名用户,挺好的，就是加单的时候一加就收钱有点奇怪,40
147633159,Praefect,东西都很不错～然后服务小哥态度很好，菜上来还会讲解怎么吃比较好啥的，嗯,50
28275139,ganminwang,雍和会的菜品、环境等一如既往的好,50
72524557,xSz202109190,菜品新鲜，服务员态度很好，大家都吃得很开心！,50
159933799,cs135897,跟父母一同去的，他们非常的满意非常开心，份量很足，赞！！！,50
122341142,hZd441690619,服务态度非常棒，海鲜生鱼片虾都很新鲜，蘸料花样丰富，门头不显眼，进去之后眼前一亮，只能说低调奢华有内涵，环境非常舒服，下次到福州还会再来！值得推荐,50
0,匿名用户,一般般，中午环境很差，这家店其实刚开始还有点逼格，后来越来越差了，中午去吃了一餐，像海鲜大排档，非常吵闹。,40
71226185,cWi47148649,高大上的环境和海鲜，一定要团购，要不真太贵,40
0,匿名用户,环境清幽，海鲜非常新鲜，分量足，预约也很顺利，完全不会因为是团购拒之门外,50
3236287,cxq727,口味不错，能吃得饱，环境不错。,40
9063367,xuxu_0310,非常满意，哈根达斯每个品种都尝过去了!,40
5778727,nothing98007,环境很好！摆盘精致！大爱的地方！,50
35264216,Fln18650762987,环境很好，油条特别好吃，以后可以请客，不敢下雨天去吃,40
23522049,小和子and小鸭子,服务员很热情~菜品分量足~吃不完，还打包了很多菜回去~,40
0,匿名用户,已经团购好多次了，服务味道都非常的到位！好吃,40
156115292,AZM163569430,还不错啦，环境比较舒服，态度还行,30
35225786,Minjinjin,"很好，聚合很合适，环境非常好，停车方便，无需排队，上菜速度也很快，适合朋友及家庭聚会…分量上很足   美中不足的是周末没有哈根达斯冰激凌,虽然也是中午去的，不过总体来说，性价比还挺好了，考虑下次还去。",30
47897858,茗芷麦兜,去的那天下的是暴雨，店里人不多，所以上菜的速度也很快，还是感觉不错，虽然跟第一次团购相对比，量少了，不过几个人还是吃得很饱。食量大的估计会差点分量。主要是环境让人满意，食材也很不错。有机会还是会再来光顾的。,40
52086633,虾哼哼,很满意 东西很新鲜 服务很周到,40
529954,忽而冬季,这个价钱吃他家还是超级划得来，吃的很饱,40
25059654,Zl888808,牛羊肉都很新鲜，口感很好，口味清淡不油腻，环境也很ok，一家三口吃四人份好饱,50
5675388,honely_点,还可以吧，觉得味道一般 食材还算新鲜,30
200119795,sGa950221449,团购的打电话订桌从来都没位子，不说团购的就马上有位子，雍和会从来都不想接团购的客人,10
55479930,闲庭信步238,海鲜新鲜，在河边吃是一种心仪的享受。服务态度好！,40
37813776,charming0325,好吃。第三次去了。环境更是没话说。,40
0,匿名用户,好吃！第二次来了 吃的很饱 量很足！,50
56864986,deepbluesea1974,非常好的。四个人吃，量足，菜多，很够。还有哈根达斯！,40
3421,tomlu,还不错，环境好，菜色摆盘悦目。,30
14473334,cyanchenS,带着弟弟去吃，很不错的地方，海鲜都很新鲜，以后有机会还会去的,40
0,匿名用户,不错啊！！！？？！！！！！！！！！！！！！！！,30
55305443,公主殿下130,环境很好，味道也很不错，下次再去,30
206489576,PPX348780754,还不错～ 下次要试试海鲜自助 哈哈哈哈,30
8215824,kimiwujing,性价比比较高，但是一开始因为人多服务不够到位，不理人。后面都还不错。,50
21549269,老蓝无敌,服务比以前差些，其他都还可以，,30
0,匿名用户,好吃就好，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,50
30750249,居家小媳98,雍和会还是比较有档次，请朋友来特别是外地的朋友，这个消费还是非常值得推荐的。,50
3421,tomlu,菜色摆盘和环境颜值高，值得再去。,30
24791201,漪漪哥,强烈推荐大家到雍和会体验一下服务！,50
23617576,shilinsl1,菜品不错，服务很好，就是预约晚了在室外，冷死了,40
131509449,WestColour,在光禄坊这，对面就有停车场，停车非常方便。环境很好，虽然不是包厢可是挺安静，上菜速度挺快的，菜量适当，服务态度也超级棒，几个姿造都很漂亮，味道很棒！铁棍山药特别脆，蘸的桂花酱特别好吃，龙胆鱼头改刀后做椒盐也很香，韭菜盒子还有凉皮回味无穷#韭菜盒子# #虾# #铁棍山药# #特色拉皮# 吃完剩了点免费给大包,50
0,匿名用户,太难吃了，反正团购配的菜巨难吃，不想去第二次了,10
176988767,akH318273442,美团上便宜非常多！东西还好吧！,30
51872639,chiminyuan,一流的环境，一流的口感，可能是我等没吃过美食的小民夸夸其谈了。,40
97100786,wkL868119908,周一到周五中午有冰激凌，周末中午没有冰激凌，有点小遗憾，但是周末把油条换成玉米饼，感觉好点。海鲜很新鲜，生意很好，上菜速度不错，客满，服务态度好。建议周末增加冰淇淋，可以每桌每位赠送一粒，这样可以降低成本，,40
106630388,又见茉莉花开0610,经常去的，菜色有所变化，但味道和服务不变,50
134073292,女王范Rong,去了好多次了，味道很好，四人能吃很饱，实惠,50
59702650,IqU877361084,菜品和份量都很不错，两个人吃很撑。只可惜哈根达斯撤的太早。,40
102539882,ipf972149306,菜色不错，分量很足，环境也很好,40
206295150,DNg491326023,食材新鲜，菜品精致，服务温雅，环境清幽，和风煦煦，即使坐在靠近WC位，眼前仍然绿意盎然。另菜量充足，味道极佳#七彩面# #铁棍山药# #海鲜姿造# #风生水起捞鱼生#,40
118139457,xlfj61net,环境很好，包厢也很好，服务也很好！海鲜菜量感觉比以往少一点。,30
0,匿名用户,服务垃圾，团购难道不要花钱吗？？！！,30
21209601,阿来2811,之前吃感觉东西超多吃超饱的，这次为什么感觉吃的都不饱呢！,30
67819771,hsgslyq,服务周到，口味也好，菜量刚好。,50
0,匿名用户,环境很好 就在安泰河边 服务到位 上菜速度也很快 海鲜很新鲜 两个人吃的很饱啊 最后还剩下油条和面条没有吃完 服务员也很贴心啊 哈根达斯的供应到一点半就结束了 但是真的很好吃啊！！强烈推荐！下次还是会去吃的！唯一不足的就是吃到后面有点热 空调开得不够足,50
34214116,khzyc2008,"很满意,朋友都吃得开心,只是有时候限制,12点多到有点匆忙",40
60008564,胖胖尐娜灬,很丰盛，6个人吃的太饱了，还有免费的哈根达斯，服务员服务很周到，环境很好，超级赞,50
15879677,kDq458038873,好吃，服务也好，超级好！都是海鲜,40
8519533,mcdull070815,非常棒的餐厅，就是我们自己去得迟，没吃到哈根达斯,40
0,匿名用户,口感好，新鲜度还是有的，就是量少了,30
23697626,陈亮美团,换口味都不错，就是服务意思差了点，虽然没有预约也不能歧视团购客人。,30
39676600,wjyw1996,不错，在那过生日，还送了三样吃食，五人饱饱的|,40
1591921,沈华翔,很满意 摆盘 服务 而且够新鲜,50
30538075,单身翰,菜品很不错，服务也非常好，哈根达斯也吃了好多,50
73223608,哪边,菜品很好，环境也不错，味道也很棒,50
25328099,孜孜孳孳,可以，两个人吃的挺饱还打包，服务态度很好,50
38814794,琪媛爱吃,第一次来这里，感觉环境很棒，提前一天预约的，留了一个很好的位置！上菜速度很快，食材非常新鲜，而且有小孩爱吃的哈根达斯冰淇淋，下次还会继续光顾的!希望商家能经常推出一些优惠活动，让平民也能经常来感受这高大上的餐厅！,50
138177903,xy9549,上次去的照片都没了，但是绝对物超所值,50
52832683,竽头褒,环境很舒服！就是中午的冰淇凌太早收摊了！,30
234301193,cdwcom1414,确实不错，环境也好，但和湖东路那家比起来，菜品会少了点,40
106634821,WNZ43695275,环境好，服务态度也好，菜品新鲜！,40
77834838,NYx288659216,味道很好，很实惠，已经来了三次了，态度很好，,40
206483269,hAI716911707,位置绝对福州绝佳，在安泰河北，三坊七巷和乌山之间，寸土寸金，环境好。                  菜不错，各种海鲜都很新鲜。份量也足，我们三个人，团购四人餐，根本吃不完。       朋友来了，往这里带，很有面子。,50
28431165,必得福,海鲜量太少了，十个人根本吃不饱，写明鲍鱼十只但上来没有这么多，几个人没吃到，四人套餐比较划算，十人套餐不推荐,20
0,匿名用户,第一次在这里招待朋友。食物新鲜，份量很足。,40
9363280,miya_wu,注一一一一:一一一一一\一一一,50
15458797,麦田守望20112011,高大上，实惠，真的很不错的，我下次还会来的！,40
44082061,惹儿,好像没有第一次吃的时候好吃了，不过还行啦,30
95376723,lixiujuan7734,海鲜很新鲜，造型很漂亮，看起来很有食欲，服务员也很热情，环境很好,40
